run_id,wtime,pss,label,pred_iso,score_iso,anomaly_type,flag_type
anomaly_thread_spike,142,1321,1,1,0.49738689795857566,thread_spike,TP
anomaly_thread_spike,144,1319,1,1,0.5630167161392519,thread_spike,TP
anomaly_thread_spike,146,1321,1,1,0.5381489228923746,thread_spike,TP
anomaly_thread_spike,148,1321,1,1,0.5075156860180566,thread_spike,TP
anomaly_thread_spike,150,1321,1,1,0.5045852325591271,thread_spike,TP
anomaly_thread_spike,152,1321,1,1,0.5111015366841716,thread_spike,TP
anomaly_thread_spike,154,1321,1,1,0.5156316030959103,thread_spike,TP
anomaly_thread_spike,156,1321,1,1,0.5157311234736608,thread_spike,TP
anomaly_thread_spike,158,1321,1,1,0.5205419805346647,thread_spike,TP
anomaly_thread_spike,160,1321,1,1,0.5219942815945056,thread_spike,TP
anomaly_thread_spike,162,1327,1,1,0.5845733045078954,thread_spike,TP
anomaly_thread_spike,164,1327,1,1,0.5198458200387301,thread_spike,TP
anomaly_thread_spike,166,1327,1,1,0.5156739250430112,thread_spike,TP
anomaly_thread_spike,168,1327,1,1,0.5225729941484737,thread_spike,TP
anomaly_thread_spike,170,1327,1,1,0.5204661395694015,thread_spike,TP
anomaly_thread_spike,172,1327,1,1,0.5226669959090272,thread_spike,TP
anomaly_thread_spike,174,1327,1,1,0.5354528189212191,thread_spike,TP
anomaly_thread_spike,176,1327,1,1,0.5299491831681896,thread_spike,TP
anomaly_thread_spike,178,1327,1,1,0.5319466035506805,thread_spike,TP
anomaly_thread_spike,180,1327,1,1,0.538763778807987,thread_spike,TP
normal_mem_04,0,206268,0,0,0.3988719466775963,mem_normal_heavy,TN
normal_mem_04,2,206268,0,0,0.37820804119947,mem_normal_heavy,TN
normal_mem_04,4,206272,0,0,0.3815135197109911,mem_normal_heavy,TN
normal_mem_04,6,206272,0,0,0.3642408789626195,mem_normal_heavy,TN
normal_mem_04,8,206272,0,0,0.36302770552792946,mem_normal_heavy,TN
normal_mem_04,10,206272,0,0,0.35960929655568574,mem_normal_heavy,TN
normal_mem_04,12,206272,0,0,0.3578224312582962,mem_normal_heavy,TN
normal_mem_04,14,206268,0,0,0.3657535425903651,mem_normal_heavy,TN
normal_mem_04,16,206268,0,0,0.35138388729060144,mem_normal_heavy,TN
normal_mem_04,18,206269,0,0,0.3549895670129374,mem_normal_heavy,TN
normal_mem_04,20,206269,0,0,0.34978152153918624,mem_normal_heavy,TN
normal_mem_04,22,206265,0,0,0.364075315476725,mem_normal_heavy,TN
normal_mem_04,24,206265,0,0,0.34874928060589216,mem_normal_heavy,TN
normal_mem_04,26,206265,0,0,0.3479825537435526,mem_normal_heavy,TN
normal_mem_04,28,206269,0,0,0.36222125614026135,mem_normal_heavy,TN
normal_mem_04,30,206269,0,0,0.3464280818378952,mem_normal_heavy,TN
normal_mem_04,32,206269,0,0,0.34532206282204764,mem_normal_heavy,TN
normal_mem_04,34,206269,0,0,0.3451178290212735,mem_normal_heavy,TN
normal_mem_04,36,206269,0,0,0.3451178290212735,mem_normal_heavy,TN
normal_mem_04,38,206269,0,0,0.34461467326060485,mem_normal_heavy,TN
normal_mem_04,40,206269,0,0,0.34438165607356597,mem_normal_heavy,TN
normal_mem_04,42,206269,0,0,0.34360662532541464,mem_normal_heavy,TN
normal_mem_04,44,206269,0,0,0.3431205749722948,mem_normal_heavy,TN
normal_mem_04,46,206269,0,0,0.34291946613460594,mem_normal_heavy,TN
normal_mem_04,48,206269,0,0,0.34291946613460594,mem_normal_heavy,TN
normal_mem_04,50,206269,0,0,0.3426821587427692,mem_normal_heavy,TN
normal_mem_04,52,206269,0,0,0.3426821587427692,mem_normal_heavy,TN
normal_mem_04,54,206269,0,0,0.3426821587427692,mem_normal_heavy,TN
