Time,wtime,gpufbmem,gpumempct,gpusmpct,ngpus,pss,rss,swap,vmem,rchar,read_bytes,wchar,write_bytes,rx_bytes,rx_packets,tx_bytes,tx_packets,stime,utime,nprocs,nthreads,run_id,anomaly_type,label,dpss_dt,cpu_eff,stime_ratio,pss_per_proc,io_rate,pss_roll_mean,pss_roll_std,pss_zscore
1772485060,16,0,0,0,0,98835,101520,0,250508,6593,0,88,0,12086,102,12135,82,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98835.0,5.5,98833.2,2.6832815729978496,0.670820393251496
1772485062,18,0,0,0,0,98833,101520,0,250508,6593,0,88,0,15537,120,15384,96,0,0,1,1,normal_mem_03,mem_normal_light,0,-1.0,0.0,0.0,98833.0,4.888888888888889,98834.0,1.414213562370844,-0.707106781187673
1772485064,20,0,0,0,0,98833,101520,0,250508,6593,0,88,0,18491,156,18944,127,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98833.0,4.4,98834.2,1.0954451150069282,-1.0954451150110796
1772485066,22,0,0,0,0,98835,101520,0,250508,6593,0,88,0,20285,170,20590,142,0,0,1,1,normal_mem_03,mem_normal_light,0,1.0,0.0,0.0,98835.0,4.0,98834.2,1.0954451150069282,0.7302967433451476
1772485068,24,0,0,0,0,98837,101520,0,250508,6593,0,88,0,21283,184,21724,159,0,0,1,1,normal_mem_03,mem_normal_light,0,1.0,0.0,0.0,98837.0,3.6666666666666665,98834.6,1.6733200530644008,1.4342743312010084
1772485070,26,0,0,0,0,98835,101520,0,250508,6593,0,88,0,32080,240,29915,209,0,0,1,1,normal_mem_03,mem_normal_light,0,-1.0,0.0,0.0,98835.0,3.3846153846153846,98834.6,1.6733200530644008,0.2390457218639359
1772485072,28,0,0,0,0,98833,101520,0,250508,6593,0,88,0,38017,299,38033,291,0,0,1,1,normal_mem_03,mem_normal_light,0,-1.0,0.0,0.0,98833.0,3.142857142857143,98834.6,1.6733200530644008,-0.9561828874731365
1772485074,30,0,0,0,0,98833,101520,0,250508,6593,0,88,0,67821,388,52447,371,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98833.0,2.933333333333333,98834.6,1.6733200530644008,-0.9561828874731365
1772485076,32,0,0,0,0,98833,101520,0,250508,6593,0,88,0,71713,415,55274,393,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98833.0,2.75,98834.2,1.788854381996222,-0.6708203932496637
1772485078,34,0,0,0,0,98833,101520,0,250508,6593,0,88,0,74565,439,60206,417,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98833.0,2.588235294117647,98833.4,0.894427190990866,-0.39999999999417923
1772485080,36,0,0,0,0,98833,101520,0,250508,6593,0,88,0,79633,473,72396,444,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98833.0,2.4444444444444446,98833.0,0.0,0.0
1772485082,38,0,0,0,0,98835,101520,0,250508,6593,0,88,0,81087,496,73821,465,0,0,1,1,normal_mem_03,mem_normal_light,0,1.0,0.0,0.0,98835.0,2.3157894736842106,98833.4,0.894427190990866,1.6000000000058208
1772485084,40,0,0,0,0,98835,101520,0,250508,6593,0,88,0,82675,518,75279,484,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98835.0,2.2,98833.8,1.0954451150027769,1.095445115015231
1772485086,42,0,0,0,0,98835,101520,0,250508,6593,0,88,0,83423,530,75963,494,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98835.0,2.0952380952380953,98834.2,1.0954451150027769,0.7302967433479152
1772485088,44,0,0,0,0,98835,101520,0,250508,6593,0,88,0,84357,544,76647,504,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98835.0,2.0,98834.6,0.894427190990866,0.39999999999417923
1772485090,46,0,0,0,0,98835,101520,0,250508,6593,0,88,0,85319,560,77569,518,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98835.0,1.9130434782608696,98835.0,0.0,0.0
1772485092,48,0,0,0,0,98835,101520,0,250508,6593,0,88,0,85645,565,77803,521,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98835.0,1.8333333333333333,98835.0,0.0,0.0
1772485094,50,0,0,0,0,98835,101520,0,250508,6593,0,88,0,86539,576,78577,530,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98835.0,1.76,98835.0,0.0,0.0
1772485096,52,0,0,0,0,98835,101520,0,250508,6593,0,88,0,88025,589,79159,539,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98835.0,1.6923076923076923,98835.0,0.0,0.0
1772485098,54,0,0,0,0,98833,101520,0,250508,6593,0,88,0,88920,603,79822,549,0,0,1,1,normal_mem_03,mem_normal_light,0,-1.0,0.0,0.0,98833.0,1.6296296296296295,98834.6,0.894427190990866,-1.6000000000058208
1772485100,56,0,0,0,0,98836,101520,0,250508,6593,0,88,0,98154,641,80686,561,0,0,1,1,normal_mem_03,mem_normal_light,0,1.5,0.0,0.0,98836.0,1.5714285714285714,98834.8,1.0954451150027769,1.095445115015231
1772485102,58,0,0,0,0,98836,101520,0,250508,6593,0,88,0,98557,646,80966,565,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98836.0,1.5172413793103448,98835.0,1.2247448713849056,0.8164965809321817
1772485104,60,0,0,0,0,98836,101520,0,250508,6593,0,88,0,99517,658,81806,575,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98836.0,1.4666666666666666,98835.2,1.3038404810345308,0.6135719910829516
1772485106,62,0,0,0,0,98836,101520,0,250508,6593,0,88,0,100179,669,82348,584,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98836.0,1.4193548387096775,98835.4,1.3416407864945183,0.44721359550608164
1772485108,64,0,0,0,0,98836,101520,0,250508,6593,0,88,0,100853,680,82930,593,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98836.0,1.375,98836.0,0.0,0.0
1772485110,66,0,0,0,0,98836,101520,0,250508,6593,0,88,0,100973,682,82930,593,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98836.0,1.3333333333333333,98836.0,0.0,0.0
1772485112,68,0,0,0,0,98836,101520,0,250508,6593,0,88,0,101225,686,83062,595,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98836.0,1.2941176470588236,98836.0,0.0,0.0
1772485114,70,0,0,0,0,98836,101520,0,250508,6593,0,88,0,102871,709,84679,616,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98836.0,1.2571428571428571,98836.0,0.0,0.0
1772485116,72,0,0,0,0,98836,101520,0,250508,6593,0,88,0,103189,714,85006,620,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98836.0,1.2222222222222223,98836.0,0.0,0.0
1772485118,74,0,0,0,0,98836,101520,0,250508,6593,0,88,0,103505,718,85376,623,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98836.0,1.1891891891891893,98836.0,0.0,0.0
1772485120,76,0,0,0,0,98836,101520,0,250508,6593,0,88,0,104359,732,86162,635,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98836.0,1.1578947368421053,98836.0,0.0,0.0
1772485122,78,0,0,0,0,98836,101520,0,250508,6593,0,88,0,106671,756,88559,654,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98836.0,1.1282051282051282,98836.0,0.0,0.0
1772485124,80,0,0,0,0,98836,101520,0,250508,6593,0,88,0,107841,770,89675,667,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98836.0,1.1,98836.0,0.0,0.0
1772485126,82,0,0,0,0,98836,101520,0,250508,6593,0,88,0,109510,788,91481,687,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98836.0,1.0731707317073171,98836.0,0.0,0.0
1772485128,84,0,0,0,0,98834,101520,0,250508,6593,0,88,0,112539,812,96096,715,0,0,1,1,normal_mem_03,mem_normal_light,0,-1.0,0.0,0.0,98834.0,1.0476190476190477,98835.6,0.8944271909959501,-1.6000000000058208
1772485130,86,0,0,0,0,98834,101520,0,250508,6593,0,88,0,119685,837,100060,737,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98834.0,1.0232558139534884,98835.2,1.0954451150069282,-1.0954451150110796
1772485132,88,0,0,0,0,98836,101520,0,250508,6593,0,88,0,126551,905,107826,828,0,0,1,1,normal_mem_03,mem_normal_light,0,1.0,0.0,0.0,98836.0,1.0,98835.2,1.0954451150069282,0.7302967433451476
1772485134,90,0,0,0,0,98836,101520,0,250508,6593,0,88,0,155333,991,122080,910,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98836.0,0.9777777777777777,98835.2,1.0954451150069282,0.7302967433451476
1772485136,92,0,0,0,0,98836,101520,0,250508,6593,0,88,0,156866,1001,122212,912,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98836.0,0.9565217391304348,98835.2,1.0954451150069282,0.7302967433451476
1772485138,94,0,0,0,0,98836,101520,0,250508,6593,0,88,0,157317,1008,122543,917,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98836.0,0.9361702127659575,98835.6,0.8944271909959501,0.39999999999417923
1772485140,96,0,0,0,0,98836,101520,0,250508,6593,0,88,0,157917,1018,123023,925,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98836.0,0.9166666666666666,98836.0,0.0,0.0
1772485142,98,0,0,0,0,98836,101520,0,250508,6593,0,88,0,159447,1034,124323,941,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98836.0,0.8979591836734694,98836.0,0.0,0.0
1772485144,100,0,0,0,0,98836,101520,0,250508,6593,0,88,0,160481,1047,125133,950,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98836.0,0.88,98836.0,0.0,0.0
1772485146,102,0,0,0,0,98836,101520,0,250508,6593,0,88,0,161155,1058,125715,959,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98836.0,0.8627450980392157,98836.0,0.0,0.0
1772485148,104,0,0,0,0,98836,101520,0,250508,6593,0,88,0,167935,1093,134927,990,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98836.0,0.8461538461538461,98836.0,0.0,0.0
1772485150,106,0,0,0,0,98841,101520,0,250508,6593,0,88,0,168243,1098,135167,993,0,0,1,1,normal_mem_03,mem_normal_light,0,2.5,0.0,0.0,98841.0,0.8301886792452831,98837.0,2.2360679774975525,1.7888543820016216
1772485152,108,0,0,0,0,98841,101520,0,250508,6593,0,88,0,168943,1110,135747,1003,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98841.0,0.8148148148148148,98838.0,2.738612787524004,1.095445115011063
1772485154,110,0,0,0,0,98841,101520,0,250508,6593,0,88,0,170515,1132,137199,1023,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98841.0,0.8,98839.0,2.738612787524004,0.7302967433407086
1772485156,112,0,0,0,0,98841,101520,0,250508,6593,0,88,0,172766,1146,138661,1037,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98841.0,0.7857142857142857,98840.0,2.2360679774975525,0.4472135955004054
1772485158,114,0,0,0,0,98841,101520,0,250508,6593,0,88,0,178106,1160,141598,1053,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98841.0,0.7719298245614035,98841.0,0.0,0.0
1772485160,116,0,0,0,0,98841,101520,0,250508,6593,0,88,0,185332,1185,143132,1071,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98841.0,0.7586206896551724,98841.0,0.0,0.0
1772485162,118,0,0,0,0,98841,101520,0,250508,6593,0,88,0,187557,1201,149677,1088,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98841.0,0.7457627118644068,98841.0,0.0,0.0
1772485164,120,0,0,0,0,98841,101520,0,250508,6593,0,88,0,188785,1217,150747,1101,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98841.0,0.7333333333333333,98841.0,0.0,0.0
1772485166,122,0,0,0,0,98841,101520,0,250508,6593,0,88,0,189385,1227,151227,1109,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98841.0,0.7213114754098361,98841.0,0.0,0.0
1772485168,124,0,0,0,0,98841,101520,0,250508,6593,0,88,0,189505,1229,151309,1110,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98841.0,0.7096774193548387,98841.0,0.0,0.0
1772485170,126,0,0,0,0,98841,101520,0,250508,6593,0,88,0,189625,1231,151375,1111,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98841.0,0.6984126984126984,98841.0,0.0,0.0
1772485172,128,0,0,0,0,98836,101520,0,250508,6593,0,88,0,192036,1251,154222,1129,0,0,1,1,normal_mem_03,mem_normal_light,0,-2.5,0.0,0.0,98836.0,0.6875,98840.0,2.2360679774975525,-1.7888543820016216
1772485174,130,0,0,0,0,98834,101520,0,250508,6593,0,88,0,193760,1275,155923,1152,0,0,1,1,normal_mem_03,mem_normal_light,0,-1.0,0.0,0.0,98834.0,0.676923076923077,98838.6,3.361547262794079,-1.3684174698119087
1772485176,132,0,0,0,0,98836,101520,0,250508,6593,0,88,0,196692,1299,159960,1175,0,0,1,1,normal_mem_03,mem_normal_light,0,1.0,0.0,0.0,98836.0,0.6666666666666666,98837.6,3.209361307177121,-0.4985415622814819
1772485178,134,0,0,0,0,98836,101520,0,250508,6593,0,88,0,197292,1309,160574,1184,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98836.0,0.6567164179104478,98836.6,2.6076809620835357,-0.2300894966562248
1772485180,136,0,0,0,0,98841,101520,0,250508,6593,0,88,0,197732,1316,160880,1188,0,0,1,1,normal_mem_03,mem_normal_light,0,2.5,0.0,0.0,98841.0,0.6470588235294118,98836.6,2.6076809620835357,1.6873229754603805
1772485182,138,0,0,0,0,98841,101520,0,250508,6593,0,88,0,197852,1318,160880,1188,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98841.0,0.6376811594202898,98837.6,3.209361307177121,1.0594008198424811
1772485184,140,0,0,0,0,98841,101520,0,250508,6593,0,88,0,199575,1341,162332,1208,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98841.0,0.6285714285714286,98839.0,2.7386127875256645,0.7302967433402657
1772485186,142,0,0,0,0,98837,101520,0,250508,6593,0,88,0,204372,1374,168133,1250,0,0,1,1,normal_mem_03,mem_normal_light,0,-2.0,0.0,0.0,98837.0,0.6197183098591549,98839.2,2.489979919597162,-0.8835412617917874
1772485188,144,0,0,0,0,98836,101520,0,250508,6593,0,88,0,217325,1419,177869,1313,0,0,1,1,normal_mem_03,mem_normal_light,0,-0.5,0.0,0.0,98836.0,0.6111111111111112,98839.2,2.489979919597162,-1.285150926243131
1772485190,146,0,0,0,0,98841,101520,0,250508,6593,0,88,0,229477,1491,185756,1384,0,0,1,1,normal_mem_03,mem_normal_light,0,2.5,0.0,0.0,98841.0,0.6027397260273972,98839.2,2.489979919597162,0.7228973960135875
1772485192,148,0,0,0,0,98841,101520,0,250508,6593,0,88,0,241336,1563,196460,1477,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98841.0,0.5945945945945946,98839.2,2.489979919597162,0.7228973960135875
1772485194,150,0,0,0,0,98841,101520,0,250508,6593,0,88,0,277137,1653,214850,1568,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98841.0,0.5866666666666667,98839.2,2.489979919597162,0.7228973960135875
1772485196,152,0,0,0,0,98841,101520,0,250508,6593,0,88,0,292916,1718,222957,1607,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98841.0,0.5789473684210527,98840.0,2.2360679774995864,0.4472135954999986
1772485198,154,0,0,0,0,98841,101520,0,250508,6593,0,88,0,294054,1731,224075,1622,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98841.0,0.5714285714285714,98841.0,0.0,0.0
1772485200,156,0,0,0,0,98845,101520,0,250508,6593,0,88,0,294904,1744,224859,1634,0,0,1,1,normal_mem_03,mem_normal_light,0,2.0,0.0,0.0,98845.0,0.5641025641025641,98841.8,1.7888543819987641,1.7888543819992724
1772485202,158,0,0,0,0,98845,101520,0,250508,6593,0,88,0,295999,1762,225854,1650,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98845.0,0.5569620253164557,98842.6,2.1908902300186304,1.0954451150086926
1772485204,160,0,0,0,0,98845,101520,0,250508,6593,0,88,0,297722,1785,227306,1670,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98845.0,0.55,98843.4,2.1908902300186304,0.7302967433435563
1772485206,162,0,0,0,0,98845,101520,0,250508,6593,0,88,0,301162,1815,231932,1705,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98845.0,0.5432098765432098,98844.2,1.7888543819987641,0.4472135955018518
1772485208,164,0,0,0,0,98845,101520,0,250508,6593,0,88,0,308104,1845,235572,1733,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98845.0,0.5365853658536586,98845.0,0.0,0.0
1772485210,166,0,0,0,0,98845,101520,0,250508,6593,0,88,0,308958,1859,236421,1745,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98845.0,0.5301204819277109,98845.0,0.0,0.0
1772485212,168,0,0,0,0,98845,101520,0,250508,6593,0,88,0,309178,1863,236650,1748,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98845.0,0.5238095238095238,98845.0,0.0,0.0
1772485214,170,0,0,0,0,98841,101520,0,250508,6593,0,88,0,312404,1888,240063,1769,0,0,1,1,normal_mem_03,mem_normal_light,0,-2.0,0.0,0.0,98841.0,0.5176470588235295,98844.2,1.7888543819987641,-1.7888543819992724
1772485216,172,0,0,0,0,98837,101520,0,250508,6593,0,88,0,315419,1908,243028,1788,0,0,1,1,normal_mem_03,mem_normal_light,0,-2.0,0.0,0.0,98837.0,0.5116279069767442,98842.6,3.5777087640004517,-1.5652475842511349
1772485218,174,0,0,0,0,98844,101520,0,250508,6593,0,88,0,315963,1914,243398,1793,0,0,1,1,normal_mem_03,mem_normal_light,0,3.5,0.0,0.0,98844.0,0.5057471264367817,98842.4,3.4351128074654134,0.4657780077931052
1772485220,176,0,0,0,0,98844,101520,0,250508,6593,0,88,0,317157,1930,244674,1808,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98844.0,0.5,98842.2,3.2710854467607264,0.5502760564648059
1772485222,178,0,0,0,0,98844,101520,0,250508,6593,0,88,0,319944,1952,248305,1826,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98844.0,0.4943820224719101,98842.0,3.0822070014856684,0.6488856845228017
1772485224,180,0,0,0,0,98844,101520,0,250508,6593,0,88,0,320989,1964,249411,1839,0,0,1,1,normal_mem_03,mem_normal_light,0,0.0,0.0,0.0,98844.0,0.4888888888888889,98842.6,3.130495168500461,0.44721359549799067
1772485428,0,0,0,0,0,1206,4004,0,14564,6593,0,54,0,66,1,0,0,0,0,1,2,normal_cpu_01,cpu_normal,0,0.0,0.0,0.0,1206.0,54.0,1206.0,0.0,0.0
1772485430,2,0,0,0,0,1206,4004,0,14564,6593,0,54,0,7055,46,6367,41,0,3,1,2,normal_cpu_01,cpu_normal,0,0.0,1.5,0.0,1206.0,27.0,1206.0,0.0,0.0
1772485432,4,0,0,0,0,1211,4004,0,14564,6593,0,54,0,14224,107,14662,125,0,7,1,2,normal_cpu_01,cpu_normal,0,2.5,1.75,0.0,1211.0,13.5,1207.6666666666667,2.886751345948096,1.1547005383792386
1772485434,6,0,0,0,0,1211,4004,0,14564,6593,0,54,0,42992,191,28213,195,0,11,1,2,normal_cpu_01,cpu_normal,0,0.0,1.8333333333333333,0.0,1211.0,9.0,1208.5,2.886751345948096,0.8660254037844486
1772485436,8,0,0,0,0,1211,4004,0,14564,6593,0,54,0,44734,208,28821,205,0,15,1,2,normal_cpu_01,cpu_normal,0,0.0,1.875,0.0,1211.0,6.75,1209.0,2.738612787525805,0.7302967433402283
1772485438,10,0,0,0,0,1211,4004,0,14564,6593,0,54,0,45014,213,28981,208,0,19,1,2,normal_cpu_01,cpu_normal,0,0.0,1.9,0.0,1211.0,5.4,1210.0,2.236067977499758,0.4472135954999643
1772485440,12,0,0,0,0,1211,4004,0,14564,6593,0,54,0,45417,218,29245,212,0,23,1,2,normal_cpu_01,cpu_normal,0,0.0,1.9166666666666667,0.0,1211.0,4.5,1211.0,0.0,0.0
1772485442,14,0,0,0,0,1211,4004,0,14564,6593,0,54,0,47035,238,30725,232,0,27,1,2,normal_cpu_01,cpu_normal,0,0.0,1.9285714285714286,0.0,1211.0,3.857142857142857,1211.0,0.0,0.0
1772485444,16,0,0,0,0,1216,4004,0,14564,6593,0,54,0,48220,253,31433,240,0,31,1,2,normal_cpu_01,cpu_normal,0,2.5,1.9375,0.0,1216.0,3.375,1212.0,2.236067977499758,1.7888543819998572
1772485446,18,0,0,0,0,1216,4004,0,14564,6593,0,54,0,48340,255,31433,240,0,35,1,2,normal_cpu_01,cpu_normal,0,0.0,1.9444444444444444,0.0,1216.0,3.0,1213.0,2.738612787525805,1.0954451150103426
1772485448,20,0,0,0,0,1216,4004,0,14564,6593,0,54,0,48940,265,31913,248,0,38,1,2,normal_cpu_01,cpu_normal,0,0.0,1.9,0.0,1216.0,2.7,1214.0,2.738612787525805,0.7302967433402283
1772485450,22,0,0,0,0,1216,4004,0,14564,6593,0,54,0,49860,280,32765,261,0,43,1,2,normal_cpu_01,cpu_normal,0,0.0,1.9545454545454546,0.0,1216.0,2.4545454545454546,1215.0,2.236067977499758,0.4472135954999643
1772485452,24,0,0,0,0,1216,4004,0,14564,6593,0,54,0,50664,294,33245,269,0,46,1,2,normal_cpu_01,cpu_normal,0,0.0,1.9166666666666667,0.0,1216.0,2.25,1216.0,0.0,0.0
1772485454,26,0,0,0,0,1216,4004,0,14564,6593,0,54,0,52240,317,34401,285,0,51,1,2,normal_cpu_01,cpu_normal,0,0.0,1.9615384615384615,0.0,1216.0,2.076923076923077,1216.0,0.0,0.0
1772485456,28,0,0,0,0,1216,4004,0,14564,6593,0,54,0,54225,338,36611,310,0,54,1,2,normal_cpu_01,cpu_normal,0,0.0,1.9285714285714286,0.0,1216.0,1.9285714285714286,1216.0,0.0,0.0
1772485458,30,0,0,0,0,1216,4004,0,14564,6593,0,54,0,59767,354,39520,326,0,59,1,2,normal_cpu_01,cpu_normal,0,0.0,1.9666666666666666,0.0,1216.0,1.8,1216.0,0.0,0.0
1772485460,32,0,0,0,0,1216,4004,0,14564,6593,0,54,0,66321,368,40383,335,0,63,1,2,normal_cpu_01,cpu_normal,0,0.0,1.96875,0.0,1216.0,1.6875,1216.0,0.0,0.0
1772485462,34,0,0,0,0,1216,4004,0,14564,6593,0,54,0,67461,385,41247,347,0,67,1,2,normal_cpu_01,cpu_normal,0,0.0,1.9705882352941178,0.0,1216.0,1.588235294117647,1216.0,0.0,0.0
1772485464,36,0,0,0,0,1216,4004,0,14564,6593,0,54,0,68363,396,41859,353,0,71,1,2,normal_cpu_01,cpu_normal,0,0.0,1.9722222222222223,0.0,1216.0,1.5,1216.0,0.0,0.0
1772485466,38,0,0,0,0,1211,4004,0,14564,6593,0,54,0,70160,407,44328,364,0,75,1,2,normal_cpu_01,cpu_normal,0,-2.5,1.9736842105263157,0.0,1211.0,1.4210526315789473,1215.0,2.236067977499758,-1.7888543819998572
1772485468,40,0,0,0,0,1211,4004,0,14564,6593,0,54,0,71046,420,45120,376,0,79,1,2,normal_cpu_01,cpu_normal,0,0.0,1.975,0.0,1211.0,1.35,1214.0,2.738612787525805,-1.0954451150103426
1772485470,42,0,0,0,0,1216,4004,0,14564,6593,0,54,0,72099,436,45775,384,0,83,1,2,normal_cpu_01,cpu_normal,0,2.5,1.9761904761904763,0.0,1216.0,1.2857142857142858,1214.0,2.738612787525805,0.7302967433402283
1772485472,44,0,0,0,0,1216,4004,0,14564,6593,0,54,0,72219,438,45775,384,0,87,1,2,normal_cpu_01,cpu_normal,0,0.0,1.9772727272727273,0.0,1216.0,1.2272727272727273,1214.0,2.738612787525805,0.7302967433402283
1772485474,46,0,0,0,0,1216,4004,0,14564,6593,0,54,0,73725,459,46963,400,0,91,1,2,normal_cpu_01,cpu_normal,0,0.0,1.9782608695652173,0.0,1216.0,1.173913043478261,1214.0,2.738612787525805,0.7302967433402283
1772485476,48,0,0,0,0,1216,4004,0,14564,6593,0,54,0,74325,469,47443,408,0,95,1,2,normal_cpu_01,cpu_normal,0,0.0,1.9791666666666667,0.0,1216.0,1.125,1215.0,2.236067977499758,0.4472135954999643
1772485478,50,0,0,0,0,1211,4004,0,14564,6593,0,54,0,76921,491,50716,430,0,99,1,2,normal_cpu_01,cpu_normal,0,-2.5,1.98,0.0,1211.0,1.08,1215.0,2.236067977499758,-1.7888543819998572
1772485480,52,0,0,0,0,1211,4004,0,14564,6593,0,54,0,78148,506,51693,442,0,103,1,2,normal_cpu_01,cpu_normal,0,0.0,1.9807692307692308,0.0,1211.0,1.0384615384615385,1214.0,2.738612787525805,-1.0954451150103426
1772485482,54,0,0,0,0,1211,4004,0,14564,6593,0,54,0,78485,510,52089,446,0,107,1,2,normal_cpu_01,cpu_normal,0,0.0,1.9814814814814814,0.0,1211.0,1.0,1213.0,2.738612787525805,-0.7302967433402283
1772485484,56,0,0,0,0,1211,4004,0,14564,6593,0,54,0,81267,539,54113,470,0,111,1,2,normal_cpu_01,cpu_normal,0,0.0,1.9821428571428572,0.0,1211.0,0.9642857142857143,1212.0,2.236067977499758,-0.4472135954999643
1772485486,58,0,0,0,0,1211,4004,0,14564,6593,0,54,0,85651,570,59891,522,0,115,1,2,normal_cpu_01,cpu_normal,0,0.0,1.9827586206896552,0.0,1211.0,0.9310344827586207,1211.0,0.0,0.0
1772485488,60,0,0,0,0,1211,4004,0,14564,6593,0,54,0,104872,642,72785,617,0,119,1,2,normal_cpu_01,cpu_normal,0,0.0,1.9833333333333334,0.0,1211.0,0.9,1211.0,0.0,0.0
1772485490,62,0,0,0,0,1211,4004,0,14564,6593,0,54,0,122917,709,81338,678,0,123,1,2,normal_cpu_01,cpu_normal,0,0.0,1.9838709677419355,0.0,1211.0,0.8709677419354839,1211.0,0.0,0.0
1772485492,64,0,0,0,0,1209,4004,0,14564,6593,0,54,0,135457,789,92299,774,0,127,1,2,normal_cpu_01,cpu_normal,0,-1.0,1.984375,0.0,1209.0,0.84375,1210.6,0.894427190999811,-1.599999999999909
1772485494,66,0,0,0,0,1211,4004,0,14564,6593,0,54,0,163866,877,107852,852,0,131,1,2,normal_cpu_01,cpu_normal,0,1.0,1.9848484848484849,0.0,1211.0,0.8181818181818182,1210.6,0.894427190999811,0.40000000000009095
1772485496,68,0,0,0,0,1211,4004,0,14564,6593,0,54,0,171510,901,110225,871,0,135,1,2,normal_cpu_01,cpu_normal,0,0.0,1.9852941176470589,0.0,1211.0,0.7941176470588235,1210.6,0.894427190999811,0.40000000000009095
