run_id,wtime,pss,pss_zscore,label,pred_zscore,anomaly_type,flag_type
normal_mem_01,112,147371,0.4352507483799386,0,0,mem_normal,TN
normal_mem_01,114,147371,0.4352507483799386,0,0,mem_normal,TN
normal_mem_01,116,147371,0.4352507483799386,0,0,mem_normal,TN
normal_mem_01,118,147371,0.4352507483799386,0,0,mem_normal,TN
normal_mem_01,120,147371,0.4352507483799386,0,0,mem_normal,TN
normal_mem_01,122,147369,0.43522237463119867,0,0,mem_normal,TN
normal_mem_01,124,147369,0.43522237463119867,0,0,mem_normal,TN
normal_mem_01,126,147369,0.43522237463119867,0,0,mem_normal,TN
normal_mem_01,128,147371,0.4352507483799386,0,0,mem_normal,TN
normal_mem_01,130,147369,0.43522237463119867,0,0,mem_normal,TN
normal_mem_01,132,147369,0.43522237463119867,0,0,mem_normal,TN
normal_mem_01,134,147371,0.4352507483799386,0,0,mem_normal,TN
normal_mem_01,136,147371,0.4352507483799386,0,0,mem_normal,TN
normal_mem_01,138,147371,0.4352507483799386,0,0,mem_normal,TN
normal_mem_01,140,147371,0.4352507483799386,0,0,mem_normal,TN
normal_mem_01,142,147371,0.4352507483799386,0,0,mem_normal,TN
normal_mem_01,144,147371,0.4352507483799386,0,0,mem_normal,TN
normal_mem_01,146,147371,0.4352507483799386,0,0,mem_normal,TN
normal_mem_01,148,147371,0.4352507483799386,0,0,mem_normal,TN
normal_mem_01,150,147371,0.4352507483799386,0,0,mem_normal,TN
normal_mem_01,152,147371,0.4352507483799386,0,0,mem_normal,TN
normal_mem_01,154,147371,0.4352507483799386,0,0,mem_normal,TN
normal_mem_01,156,147371,0.4352507483799386,0,0,mem_normal,TN
normal_mem_01,158,147376,0.43532168275178845,0,0,mem_normal,TN
normal_mem_01,160,147376,0.43532168275178845,0,0,mem_normal,TN
normal_mem_01,162,147381,0.4353926171236383,0,0,mem_normal,TN
normal_mem_01,164,147381,0.4353926171236383,0,0,mem_normal,TN
normal_mem_01,166,147381,0.4353926171236383,0,0,mem_normal,TN
normal_mem_01,168,147381,0.4353926171236383,0,0,mem_normal,TN
normal_mem_01,170,147381,0.4353926171236383,0,0,mem_normal,TN
normal_mem_01,172,147381,0.4353926171236383,0,0,mem_normal,TN
normal_mem_01,174,147381,0.4353926171236383,0,0,mem_normal,TN
normal_mem_01,176,147381,0.4353926171236383,0,0,mem_normal,TN
normal_mem_01,178,147381,0.4353926171236383,0,0,mem_normal,TN
normal_mem_01,180,147381,0.4353926171236383,0,0,mem_normal,TN
anomaly_thread_spike,0,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,2,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,4,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,6,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,8,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,10,1321,-1.6367422533537894,1,0,thread_spike,FN
anomaly_thread_spike,12,1321,-1.6367422533537894,1,0,thread_spike,FN
anomaly_thread_spike,14,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,16,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,18,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,20,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,22,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,24,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,26,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,28,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,30,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,32,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,34,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,36,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,38,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,40,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,42,1328,-1.6366429452331996,1,0,thread_spike,FN
anomaly_thread_spike,44,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,46,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,48,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,50,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,52,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,54,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,56,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,58,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,60,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,62,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,64,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,66,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,68,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,70,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,72,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,74,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,76,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,78,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,80,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,82,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,84,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,86,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,88,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,90,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,92,1322,-1.6367280664794195,1,0,thread_spike,FN
anomaly_thread_spike,94,1321,-1.6367422533537894,1,0,thread_spike,FN
anomaly_thread_spike,96,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,98,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,100,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,102,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,104,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,106,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,108,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,110,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,112,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,114,1322,-1.6367280664794195,1,0,thread_spike,FN
anomaly_thread_spike,116,1321,-1.6367422533537894,1,0,thread_spike,FN
anomaly_thread_spike,118,1319,-1.6367706271025293,1,0,thread_spike,FN
anomaly_thread_spike,120,1321,-1.6367422533537894,1,0,thread_spike,FN
anomaly_thread_spike,122,1321,-1.6367422533537894,1,0,thread_spike,FN
anomaly_thread_spike,124,1321,-1.6367422533537894,1,0,thread_spike,FN
anomaly_thread_spike,126,1321,-1.6367422533537894,1,0,thread_spike,FN
anomaly_thread_spike,128,1321,-1.6367422533537894,1,0,thread_spike,FN
anomaly_thread_spike,130,1321,-1.6367422533537894,1,0,thread_spike,FN
anomaly_thread_spike,132,1321,-1.6367422533537894,1,0,thread_spike,FN
anomaly_thread_spike,134,1321,-1.6367422533537894,1,0,thread_spike,FN
anomaly_thread_spike,136,1321,-1.6367422533537894,1,0,thread_spike,FN
anomaly_thread_spike,138,1321,-1.6367422533537894,1,0,thread_spike,FN
anomaly_thread_spike,140,1321,-1.6367422533537894,1,0,thread_spike,FN
anomaly_thread_spike,142,1321,-1.6367422533537894,1,0,thread_spike,FN
anomaly_thread_spike,144,1319,-1.6367706271025293,1,0,thread_spike,FN
anomaly_thread_spike,146,1321,-1.6367422533537894,1,0,thread_spike,FN
anomaly_thread_spike,148,1321,-1.6367422533537894,1,0,thread_spike,FN
anomaly_thread_spike,150,1321,-1.6367422533537894,1,0,thread_spike,FN
anomaly_thread_spike,152,1321,-1.6367422533537894,1,0,thread_spike,FN
anomaly_thread_spike,154,1321,-1.6367422533537894,1,0,thread_spike,FN
anomaly_thread_spike,156,1321,-1.6367422533537894,1,0,thread_spike,FN
anomaly_thread_spike,158,1321,-1.6367422533537894,1,0,thread_spike,FN
anomaly_thread_spike,160,1321,-1.6367422533537894,1,0,thread_spike,FN
anomaly_thread_spike,162,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,164,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,166,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,168,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,170,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,172,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,174,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,176,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,178,1327,-1.6366571321075696,1,0,thread_spike,FN
anomaly_thread_spike,180,1327,-1.6366571321075696,1,0,thread_spike,FN
normal_mem_04,0,206268,1.2708150881479043,0,0,mem_normal_heavy,TN
normal_mem_04,2,206268,1.2708150881479043,0,0,mem_normal_heavy,TN
normal_mem_04,4,206272,1.270871835645384,0,0,mem_normal_heavy,TN
normal_mem_04,6,206272,1.270871835645384,0,0,mem_normal_heavy,TN
normal_mem_04,8,206272,1.270871835645384,0,0,mem_normal_heavy,TN
normal_mem_04,10,206272,1.270871835645384,0,0,mem_normal_heavy,TN
normal_mem_04,12,206272,1.270871835645384,0,0,mem_normal_heavy,TN
normal_mem_04,14,206268,1.2708150881479043,0,0,mem_normal_heavy,TN
normal_mem_04,16,206268,1.2708150881479043,0,0,mem_normal_heavy,TN
normal_mem_04,18,206269,1.2708292750222743,0,0,mem_normal_heavy,TN
