Time	wtime	gpufbmem	gpumempct	gpusmpct	ngpus	pss	rss	swap	vmem	rchar	read_bytes	wchar	write_bytes	rx_bytes	rx_packets	tx_bytes	tx_packets	stime	utime	nprocs	nthreads
1772484913	65	0	0	0	0	147680	150352	0	299336	6593	0	88	0	169177	876	123030	873	0	0	1	1
1772484915	67	0	0	0	0	147680	150352	0	299336	6593	0	88	0	170883	889	123738	881	0	0	1	1
1772484917	69	0	0	0	0	147680	150352	0	299336	6593	0	88	0	171615	901	124479	892	0	0	1	1
1772484919	71	0	0	0	0	147680	150352	0	299336	6593	0	88	0	171886	904	124545	893	0	0	1	1
1772484921	73	0	0	0	0	147680	150352	0	299336	6593	0	88	0	172546	913	124929	897	0	0	1	1
1772484923	75	0	0	0	0	147676	150352	0	299336	6593	0	88	0	173375	926	125724	909	0	0	1	1
1772484925	77	0	0	0	0	147676	150352	0	299336	6593	0	88	0	176292	949	129033	930	0	0	1	1
1772484927	79	0	0	0	0	147676	150352	0	299336	6593	0	88	0	176412	951	129181	932	0	0	1	1
1772484929	81	0	0	0	0	147680	150352	0	299336	6593	0	88	0	177394	966	129977	944	0	0	1	1
1772484931	83	0	0	0	0	147680	150352	0	299336	6593	0	88	0	180036	987	131671	963	0	0	1	1
1772484933	85	0	0	0	0	147676	150352	0	299336	6593	0	88	0	182072	999	134060	972	0	0	1	1
1772484935	87	0	0	0	0	147676	150352	0	299336	6593	0	88	0	183429	1014	135197	985	0	0	1	1
1772484937	89	0	0	0	0	147670	150352	0	299336	6593	0	88	0	185536	1032	136247	999	0	0	1	1
1772484939	91	0	0	0	0	147668	150352	0	299336	6593	0	88	0	188299	1052	140419	1020	0	0	1	1
1772484941	93	0	0	0	0	147673	150352	0	299336	6593	0	88	0	189681	1066	141520	1032	0	0	1	1
1772484943	95	0	0	0	0	147673	150352	0	299336	6593	0	88	0	191441	1088	143777	1058	0	0	1	1
1772484945	97	0	0	0	0	147673	150352	0	299336	6593	0	88	0	201048	1136	155588	1100	0	0	1	1
1772484947	99	0	0	0	0	147673	150352	0	299336	6593	0	88	0	202535	1148	157380	1119	0	0	1	1
1772484949	101	0	0	0	0	147673	150352	0	299336	6593	0	88	0	210165	1189	163002	1163	0	0	1	1
1772484951	103	0	0	0	0	147673	150352	0	299336	6593	0	88	0	217188	1252	169881	1236	0	0	1	1
1772484953	105	0	0	0	0	147673	150352	0	299336	6593	0	88	0	234106	1298	179940	1300	0	0	1	1
1772484955	107	0	0	0	0	147673	150352	0	299336	6593	0	88	0	253406	1386	193392	1374	0	0	1	1
1772484957	109	0	0	0	0	147673	150352	0	299336	6593	0	88	0	254166	1399	194032	1385	0	0	1	1
1772484959	111	0	0	0	0	147673	150352	0	299336	6593	0	88	0	254713	1406	194548	1391	0	0	1	1
1772484961	113	0	0	0	0	147673	150352	0	299336	6593	0	88	0	255098	1413	194813	1396	0	0	1	1
1772484963	115	0	0	0	0	147673	150352	0	299336	6593	0	88	0	255698	1423	195293	1404	0	0	1	1
1772484965	117	0	0	0	0	147673	150352	0	299336	6593	0	88	0	257243	1444	196718	1423	0	0	1	1
1772484967	119	0	0	0	0	147673	150352	0	299336	6593	0	88	0	258170	1458	197675	1436	0	0	1	1
1772484969	121	0	0	0	0	147673	150352	0	299336	6593	0	88	0	259088	1472	198287	1446	0	0	1	1
1772484971	123	0	0	0	0	147673	150352	0	299336	6593	0	88	0	260096	1489	199173	1460	0	0	1	1
1772484973	125	0	0	0	0	147673	150352	0	299336	6593	0	88	0	260216	1491	199173	1460	0	0	1	1
1772484975	127	0	0	0	0	147669	150352	0	299336	6593	0	88	0	263398	1511	201721	1477	0	0	1	1
1772484977	129	0	0	0	0	147666	150352	0	299336	6593	0	88	0	266205	1535	205442	1500	0	0	1	1
1772484979	131	0	0	0	0	147666	150352	0	299336	6593	0	88	0	266868	1542	205882	1506	0	0	1	1
1772484981	133	0	0	0	0	147669	150352	0	299336	6593	0	88	0	270274	1570	210247	1529	0	0	1	1
1772484983	135	0	0	0	0	147669	150352	0	299336	6593	0	88	0	271084	1583	211371	1543	0	0	1	1
1772484985	137	0	0	0	0	147669	150352	0	299336	6593	0	88	0	285040	1637	221280	1604	0	0	1	1
1772484987	139	0	0	0	0	147669	150352	0	299336	6593	0	88	0	286924	1653	221971	1612	0	0	1	1
1772484989	141	0	0	0	0	147669	150352	0	299336	6593	0	88	0	287176	1657	222103	1614	0	0	1	1
1772484991	143	0	0	0	0	147669	150352	0	299336	6593	0	88	0	287920	1669	222917	1625	0	0	1	1
1772484993	145	0	0	0	0	147669	150352	0	299336	6593	0	88	0	288520	1679	223397	1633	0	0	1	1
1772484995	147	0	0	0	0	147669	150352	0	299336	6593	0	88	0	290073	1700	224924	1653	0	0	1	1
1772484997	149	0	0	0	0	147669	150352	0	299336	6593	0	88	0	291280	1713	225707	1664	0	0	1	1
1772484999	151	0	0	0	0	147669	150352	0	299336	6593	0	88	0	291883	1721	226385	1672	0	0	1	1
1772485001	153	0	0	0	0	147669	150352	0	299336	6593	0	88	0	292135	1725	226451	1673	0	0	1	1
1772485003	155	0	0	0	0	147669	150352	0	299336	6593	0	88	0	300285	1761	227437	1687	0	0	1	1
1772485005	157	0	0	0	0	147669	150352	0	299336	6593	0	88	0	301785	1782	228796	1705	0	0	1	1
1772485007	159	0	0	0	0	147669	150352	0	299336	6593	0	88	0	313923	1850	245802	1774	0	0	1	1
1772485009	161	0	0	0	0	147669	150352	0	299336	6593	0	88	0	320011	1867	249311	1792	0	0	1	1
1772485011	163	0	0	0	0	147669	150352	0	299336	6593	0	88	0	325659	1914	255198	1847	0	0	1	1
1772485013	165	0	0	0	0	147669	150352	0	299336	6593	0	88	0	343699	1974	265932	1922	0	0	1	1
1772485015	167	0	0	0	0	147669	150352	0	299336	6593	0	88	0	357236	2027	271724	1963	0	0	1	1
1772485017	169	0	0	0	0	147669	150352	0	299336	6593	0	88	0	357516	2032	271884	1966	0	0	1	1
1772485019	171	0	0	0	0	147669	150352	0	299336	6593	0	88	0	358178	2043	272492	1976	0	0	1	1
1772485021	173	0	0	0	0	147669	150352	0	299336	6593	0	88	0	358846	2053	272889	1983	0	0	1	1
1772485023	175	0	0	0	0	147669	150352	0	299336	6593	0	88	0	359184	2058	273309	1987	0	0	1	1
1772485025	177	0	0	0	0	147669	150352	0	299336	6593	0	88	0	360558	2077	274497	2003	0	0	1	1
1772485027	179	0	0	0	0	147669	150352	0	299336	6593	0	88	0	361333	2089	275148	2013	0	0	1	1
1772485029	181	0	0	0	0	0	0	0	0	6593	0	88	0	363425	2102	278543	2023	0	0	1	1
